wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info
320.0,30.7,30.7,6.8,12.0,2022-01-07T05:00:00-05:00,,,99.2,30.7,1641531600000,0.01,,"Mist, Light Snow",,1012.0,,26.9,85.63,,19.7,"Rain, Overcast",21.2,
320.0,30.8,30.8,9.9,13.7,2022-01-07T06:00:00-05:00,,,32.9,30.8,1641535200000,0.0,,,,1013.2,,23.1,72.87,,26.2,Partially cloudy,20.5,
338.0,29.8,29.8,9.9,13.9,2022-01-07T07:00:00-05:00,,,82.6,29.8,1641538800000,0.0,,,3.15,1014.5,,19.2,64.23,,25.0,Overcast,19.2,
319.0,28.0,28.0,9.9,9.9,2022-01-07T08:00:00-05:00,0.0,,27.6,28.0,1641542400000,0.0,5.0,,,1016.0,,16.1,60.38,,17.9,Partially cloudy,18.9,
308.0,28.9,28.9,9.9,15.3,2022-01-07T09:00:00-05:00,0.1,,88.9,28.9,1641546000000,0.0,14.0,,,1018.0,,16.8,60.28,,25.6,Overcast,17.5,
292.0,28.9,28.9,9.9,17.4,2022-01-07T10:00:00-05:00,0.1,,51.0,28.9,1641549600000,0.0,18.0,,,1018.9,,14.0,53.38,,27.6,Partially cloudy,16.7,
300.0,28.9,28.9,9.9,14.9,2022-01-07T11:00:00-05:00,0.3,,25.4,28.9,1641553200000,0.0,91.0,,,1018.9,,12.1,48.85,,26.2,Partially cloudy,17.7,
308.0,29.7,29.7,9.9,15.4,2022-01-07T12:00:00-05:00,1.7,,24.4,29.7,1641556800000,0.0,466.0,,,1019.0,,12.0,47.1,,28.4,Clear,18.6,
291.0,30.6,30.6,9.9,21.3,2022-01-07T13:00:00-05:00,1.9,,24.4,30.6,1641560400000,0.0,522.0,,1.97,1018.6,,11.9,45.3,,31.3,Clear,17.8,
300.0,30.7,30.7,9.9,17.1,2022-01-07T14:00:00-05:00,1.5,,26.4,30.7,1641564000000,0.0,407.0,,,1019.6,,11.1,43.49,,32.2,Partially cloudy,19.2,
299.0,31.8,31.8,9.9,16.6,2022-01-07T15:00:00-05:00,0.9,,24.4,31.8,1641567600000,0.0,237.0,,,1020.4,,11.0,41.41,,23.3,Clear,20.7,
290.0,31.7,31.7,9.9,11.8,2022-01-07T16:00:00-05:00,0.1,,80.3,31.7,1641571200000,0.0,26.0,,,1021.8,,10.1,39.98,,27.8,Overcast,22.5,
291.0,29.7,29.7,9.9,9.3,2022-01-07T17:00:00-05:00,0.1,,44.6,29.7,1641574800000,0.0,19.0,,,1023.1,,7.3,38.26,,22.0,Partially cloudy,21.2,
301.0,28.8,28.8,9.9,16.2,2022-01-07T18:00:00-05:00,0.0,,51.8,28.8,1641578400000,0.0,1.0,,,1024.5,,8.2,41.29,,28.9,Partially cloudy,17.0,
327.0,27.9,27.9,9.9,13.0,2022-01-07T19:00:00-05:00,,,24.4,27.9,1641582000000,0.0,,,1.24,1026.1,,7.1,40.81,,20.8,Clear,17.1,
310.0,26.7,26.7,9.9,8.2,2022-01-07T20:00:00-05:00,,,79.3,26.7,1641585600000,0.0,,,,1027.2,,7.2,42.93,,21.9,Overcast,18.3,
293.0,26.7,26.7,9.9,5.0,2022-01-07T21:00:00-05:00,,,44.6,26.7,1641589200000,0.0,,,,1027.9,,7.1,42.98,,,Partially cloudy,20.8,
273.0,25.9,25.9,9.9,7.0,2022-01-07T22:00:00-05:00,,,44.6,25.9,1641592800000,0.0,,,,1028.6,,8.0,46.26,,,Partially cloudy,18.1,
281.0,24.9,24.9,9.9,7.1,2022-01-07T23:00:00-05:00,,,24.4,24.9,1641596400000,0.0,,,,1029.3,,8.1,48.16,,,Clear,16.9,
291.0,24.9,24.9,9.9,6.0,2022-01-08T00:00:00-05:00,,,24.4,24.9,1641600000000,0.0,,,,1030.0,,8.1,48.33,,,Clear,17.7,
261.0,24.0,24.0,9.9,7.9,2022-01-08T01:00:00-05:00,,,24.4,24.0,1641603600000,0.0,,,1.24,1031.1,,8.1,50.2,,,Clear,15.1,
251.0,22.9,22.9,9.9,8.2,2022-01-08T02:00:00-05:00,,,24.4,22.9,1641607200000,0.0,,,,1032.2,,9.0,54.64,,,Clear,13.6,
281.0,22.9,22.9,9.9,7.0,2022-01-08T03:00:00-05:00,,,44.6,22.9,1641610800000,0.0,,,,1033.1,,9.0,54.7,,,Partially cloudy,14.5,
300.0,22.8,22.8,9.9,7.1,2022-01-08T04:00:00-05:00,,,24.4,22.8,1641614400000,0.0,,,,1033.1,,8.1,52.74,,,Clear,14.4,
328.0,22.9,22.9,9.9,9.1,2022-01-08T05:00:00-05:00,,,24.4,22.9,1641618000000,0.0,,,,1033.5,,8.9,54.53,,,Clear,13.0,
329.0,23.9,23.9,9.9,7.9,2022-01-08T06:00:00-05:00,,,44.6,23.9,1641621600000,0.0,,,,1034.4,,8.1,50.5,,,Partially cloudy,15.0,
317.0,23.8,23.8,9.9,7.7,2022-01-08T07:00:00-05:00,0.0,,24.4,23.8,1641625200000,0.0,0.0,,1.24,1035.9,,8.1,50.68,,,Clear,15.0,
325.0,22.8,22.8,9.9,8.6,2022-01-08T08:00:00-05:00,0.0,,24.4,22.8,1641628800000,0.0,7.0,,,1037.2,,8.1,52.84,,,Clear,13.2,
319.0,24.0,24.0,9.9,8.9,2022-01-08T09:00:00-05:00,0.1,,24.4,24.0,1641632400000,0.0,28.0,,,1038.1,,9.0,52.13,,,Clear,14.5,
310.0,26.8,26.8,9.9,7.8,2022-01-08T10:00:00-05:00,0.1,,24.4,26.8,1641636000000,0.0,33.0,,,1039.7,,10.1,48.88,,,Clear,18.7,
350.0,28.8,28.8,9.9,4.6,2022-01-08T11:00:00-05:00,0.4,,24.4,28.8,1641639600000,0.0,107.0,,,1039.5,,10.2,45.17,,,Clear,23.8,
0.0,29.8,29.8,9.9,0.0,2022-01-08T12:00:00-05:00,1.7,,44.6,29.8,1641643200000,0.0,463.0,,,1038.7,,10.1,43.33,,,Partially cloudy,,
30.0,29.9,29.9,9.9,0.5,2022-01-08T13:00:00-05:00,1.9,,44.6,29.9,1641646800000,0.0,522.0,,1.18,1037.6,,10.1,42.96,,,Partially cloudy,,
227.0,30.7,30.7,9.9,4.4,2022-01-08T14:00:00-05:00,1.7,,24.4,30.7,1641650400000,0.0,477.0,,,1036.6,,10.1,41.64,,,Clear,26.1,
207.0,32.0,32.0,9.9,4.4,2022-01-08T15:00:00-05:00,1.1,,0.0,32.0,1641654000000,0.0,305.0,,,1036.1,,10.8,40.87,,,Clear,27.7,
179.0,33.1,33.1,9.9,5.6,2022-01-08T16:00:00-05:00,0.1,,0.0,33.1,1641657600000,0.0,24.0,,,1036.7,,10.1,37.84,,,Clear,27.8,
192.0,32.9,32.9,9.9,8.8,2022-01-08T17:00:00-05:00,0.0,,0.0,32.9,1641661200000,0.0,12.0,,,1036.8,,11.1,39.82,,,Clear,25.5,
206.0,30.5,30.5,9.9,7.8,2022-01-08T18:00:00-05:00,0.0,,0.0,30.5,1641664800000,0.0,1.0,,,1037.1,,12.6,46.83,,,Clear,23.2,
218.0,30.4,30.4,9.9,9.6,2022-01-08T19:00:00-05:00,,,0.0,30.4,1641668400000,0.0,,,1.18,1037.0,,13.6,49.22,,,Clear,22.0,
138.0,30.1,30.1,9.9,7.8,2022-01-08T20:00:00-05:00,,,0.0,30.1,1641672000000,0.0,,,,1035.8,,13.8,50.14,,,Clear,22.7,
157.0,30.2,30.2,9.9,9.6,2022-01-08T21:00:00-05:00,,,0.0,30.2,1641675600000,0.0,,,,1035.6,,15.7,54.37,,,Clear,21.7,
179.0,30.3,30.3,9.9,13.3,2022-01-08T22:00:00-05:00,,,0.0,30.3,1641679200000,0.0,,,,1034.6,,17.7,59.15,,,Clear,20.0,
178.0,29.6,29.6,9.9,9.0,2022-01-08T23:00:00-05:00,,,44.6,29.6,1641682800000,0.0,,,,1034.8,,18.8,63.74,,,Partially cloudy,21.3,
178.0,30.4,30.4,9.9,10.1,2022-01-09T00:00:00-05:00,,,44.6,30.4,1641686400000,0.0,,,,1033.5,,18.9,61.83,,,Partially cloudy,21.7,
196.0,30.4,30.4,9.9,10.9,2022-01-09T01:00:00-05:00,,,79.3,30.4,1641690000000,0.0,,,1.18,1033.2,,17.9,59.33,,,Overcast,21.3,
186.0,31.4,31.4,9.9,12.2,2022-01-09T02:00:00-05:00,0.0,,79.3,31.4,1641693600000,0.0,2.0,,,1032.6,,17.9,57.01,,,Overcast,21.9,
187.0,31.5,31.5,9.9,13.2,2022-01-09T03:00:00-05:00,,,79.3,31.5,1641697200000,0.0,,,,1031.4,,18.9,59.22,,,Overcast,21.7,
187.0,31.8,31.8,9.9,15.4,2022-01-09T04:00:00-05:00,,,89.1,31.8,1641700800000,0.0,,,,1029.8,,19.0,58.82,,,Overcast,21.2,
189.0,31.8,31.8,9.9,11.2,2022-01-09T05:00:00-05:00,,,79.3,31.8,1641704400000,0.0,,,,1028.6,,19.1,58.79,,,Overcast,22.9,
198.0,31.9,31.9,9.9,12.5,2022-01-09T06:00:00-05:00,,,81.3,31.9,1641708000000,0.0,,,,1027.9,,19.9,60.88,,,Overcast,22.4,
189.0,32.9,32.9,9.9,12.5,2022-01-09T07:00:00-05:00,0.0,,82.9,32.9,1641711600000,0.0,0.0,,,1027.1,,20.0,58.63,,,Overcast,23.7,
189.0,33.9,33.9,9.9,12.4,2022-01-09T08:00:00-05:00,0.1,,86.7,33.9,1641715200000,0.0,16.0,,,1026.2,,20.9,58.72,,,Overcast,25.0,
190.0,36.0,36.0,9.9,11.4,2022-01-09T09:00:00-05:00,0.1,,98.2,36.0,1641718800000,0.0,27.0,,,1025.6,,22.1,56.67,,,Overcast,28.1,
218.0,38.1,38.1,9.9,5.7,2022-01-09T10:00:00-05:00,0.2,,86.7,38.1,1641722400000,0.0,48.0,,,1025.5,,25.4,59.71,,,Overcast,33.7,
201.0,42.0,42.0,9.9,12.0,2022-01-09T11:00:00-05:00,0.2,,99.8,42.0,1641726000000,0.0,50.0,Light Rain,,1024.5,,30.0,62.33,,31.1,Overcast,35.3,
192.0,40.8,40.8,8.3,10.6,2022-01-09T12:00:00-05:00,0.2,,98.8,40.8,1641729600000,0.01,50.0,Light Rain,,1023.1,,34.0,76.56,,,"Rain, Overcast",34.4,
199.0,40.9,40.9,4.4,10.4,2022-01-09T13:00:00-05:00,0.1,,98.2,40.9,1641733200000,0.04,37.0,"Rain, Heavy Rain, Light Rain",,1021.5,,35.0,79.27,,,"Rain, Overcast",34.6,
199.0,41.9,41.9,6.6,14.2,2022-01-09T14:00:00-05:00,0.1,,98.2,41.9,1641736800000,0.06,34.0,Light Rain,,1020.2,,35.9,79.1,,,"Rain, Overcast",34.6,
201.0,40.9,40.9,4.0,11.6,2022-01-09T15:00:00-05:00,0.1,,97.8,40.9,1641740400000,0.1,23.0,"Rain, Heavy Rain, Light Rain",,1019.4,,36.0,82.55,,19.7,"Rain, Overcast",34.1,
201.0,40.9,40.9,5.5,8.4,2022-01-09T16:00:00-05:00,0.0,,97.3,40.9,1641744000000,0.07,9.0,"Mist, Light Rain",,1018.9,,37.1,86.24,,,"Rain, Overcast",35.5,
194.0,40.9,40.9,6.9,9.0,2022-01-09T17:00:00-05:00,0.0,,98.1,40.9,1641747600000,0.07,5.0,Light Rain,,1018.5,,37.1,86.28,,,"Rain, Overcast",35.2,
173.0,39.9,39.9,5.5,6.1,2022-01-09T18:00:00-05:00,0.0,,97.4,39.9,1641751200000,0.06,0.0,"Mist, Light Rain",,1018.2,,38.1,93.07,,,"Rain, Overcast",35.6,
187.0,41.2,41.2,5.5,7.2,2022-01-09T19:00:00-05:00,,,100.0,41.2,1641754800000,0.1,,"Mist, Light Rain",,1017.9,,38.3,89.43,,,"Rain, Overcast",36.5,
266.0,41.7,41.7,6.5,10.2,2022-01-09T20:00:00-05:00,,,98.1,41.7,1641758400000,0.03,,"Mist, Light Rain",,1018.3,,39.1,90.36,,17.2,"Rain, Overcast",35.6,
241.0,44.7,44.7,9.9,7.0,2022-01-09T21:00:00-05:00,,,99.6,44.7,1641762000000,0.01,,Light Rain,,1018.5,,41.6,88.87,,,"Rain, Overcast",40.9,
226.0,44.6,44.6,9.7,3.5,2022-01-09T22:00:00-05:00,,,99.6,44.6,1641765600000,0.0,,Mist,,1018.5,,41.0,87.0,,,Overcast,43.1,
319.0,46.6,46.6,9.9,13.7,2022-01-09T23:00:00-05:00,,,91.1,46.6,1641769200000,0.0,,,,1018.6,,36.2,66.96,,23.0,Overcast,40.6,
338.0,44.0,44.0,9.9,18.0,2022-01-10T00:00:00-05:00,0.0,,93.8,44.0,1641772800000,0.0,2.0,,,1019.7,,33.2,65.48,,29.7,Overcast,36.2,
329.0,42.1,42.1,9.9,18.2,2022-01-10T01:00:00-05:00,0.0,,80.3,42.1,1641776400000,0.0,3.0,,,1020.2,,29.0,59.44,,25.5,Overcast,33.7,
310.0,39.8,39.8,9.9,16.0,2022-01-10T02:00:00-05:00,0.0,,89.1,39.8,1641780000000,0.0,2.0,,,1021.0,,26.0,57.62,,30.8,Overcast,31.2,
310.0,38.8,38.8,9.9,12.8,2022-01-10T03:00:00-05:00,,,89.1,38.8,1641783600000,0.0,,,,1021.0,,22.9,52.47,,23.3,Overcast,31.0,
320.0,37.0,37.0,9.9,15.9,2022-01-10T04:00:00-05:00,,,90.9,37.0,1641787200000,0.0,,,,1021.6,,19.1,47.9,,28.6,Overcast,27.7,
337.0,35.8,35.8,9.9,11.9,2022-01-10T05:00:00-05:00,,,89.1,35.8,1641790800000,0.0,,,,1022.0,,16.0,44.0,,29.5,Overcast,27.6,
337.0,33.0,33.0,9.9,10.3,2022-01-10T06:00:00-05:00,,,89.1,33.0,1641794400000,0.0,,,,1022.8,,14.9,46.75,,25.0,Overcast,24.9,
347.0,31.9,31.9,9.9,8.3,2022-01-10T07:00:00-05:00,,,79.3,31.9,1641798000000,0.01,,,,1023.8,,14.9,49.15,,19.7,"Rain, Overcast",24.5,
330.0,31.7,31.7,9.9,19.6,2022-01-10T08:00:00-05:00,0.0,,44.6,31.7,1641801600000,0.0,11.0,,,1024.8,,9.2,38.34,,31.0,Partially cloudy,19.8,
320.0,31.9,31.9,9.9,17.8,2022-01-10T09:00:00-05:00,0.1,,24.4,31.9,1641805200000,0.0,24.0,,,1025.4,,9.0,37.85,,29.8,Clear,20.5,
337.0,31.9,31.9,9.9,19.6,2022-01-10T10:00:00-05:00,0.1,,24.4,31.9,1641808800000,0.0,32.0,,,1026.1,,9.9,39.29,,30.2,Clear,19.9,
312.0,32.0,32.0,9.9,11.6,2022-01-10T11:00:00-05:00,0.4,,24.4,32.0,1641812400000,0.0,107.0,,,1026.5,,8.1,36.18,,27.9,Clear,22.9,
346.0,33.9,33.9,9.9,15.6,2022-01-10T12:00:00-05:00,1.1,,44.6,33.9,1641816000000,0.0,296.0,,,1025.3,,8.9,34.69,,21.7,Partially cloudy,23.8,
309.0,34.8,34.8,9.9,13.5,2022-01-10T13:00:00-05:00,1.7,,44.6,34.8,1641819600000,0.0,469.0,,,1024.4,,9.0,33.61,,22.8,Partially cloudy,25.7,
311.0,35.8,35.8,9.9,12.6,2022-01-10T14:00:00-05:00,1.6,,24.4,35.8,1641823200000,0.0,443.0,,,1023.4,,10.2,34.03,,19.5,Clear,27.4,
299.0,37.8,37.8,9.9,10.9,2022-01-10T15:00:00-05:00,1.1,,24.4,37.8,1641826800000,0.0,296.0,,,1022.8,,11.8,33.79,,25.3,Clear,30.5,
271.0,37.9,37.9,9.9,7.8,2022-01-10T16:00:00-05:00,0.1,,47.6,37.9,1641830400000,0.0,27.0,,,1022.4,,11.9,33.86,,,Partially cloudy,32.2,
282.0,37.8,37.8,9.9,14.6,2022-01-10T17:00:00-05:00,0.0,,82.3,37.8,1641834000000,0.0,12.0,,,1023.2,,13.9,37.1,,25.1,Overcast,29.1,
309.0,35.0,35.0,9.9,13.0,2022-01-10T18:00:00-05:00,0.0,,86.1,35.0,1641837600000,0.0,1.0,,,1024.0,,13.9,41.6,,26.5,Overcast,26.1,
300.0,33.0,33.0,9.9,15.2,2022-01-10T19:00:00-05:00,,,44.6,33.0,1641841200000,0.0,,,,1025.1,,14.0,45.02,,28.2,Partially cloudy,22.9,
291.0,31.8,31.8,9.9,21.0,2022-01-10T20:00:00-05:00,,,25.4,31.8,1641844800000,0.0,,,,1025.7,,11.1,41.62,,34.9,Partially cloudy,19.5,
309.0,29.8,29.8,9.9,16.4,2022-01-10T21:00:00-05:00,,,24.4,29.8,1641848400000,0.0,,,,1026.1,,9.0,41.07,,25.6,Clear,18.2,
309.0,29.7,29.7,9.9,19.6,2022-01-10T22:00:00-05:00,,,85.7,29.7,1641852000000,0.0,,,,1026.5,,9.1,41.39,,30.0,Overcast,17.1,
291.0,28.9,28.9,9.9,11.2,2022-01-10T23:00:00-05:00,,,51.8,28.9,1641855600000,0.0,,,,1027.2,,9.0,42.63,,26.1,Partially cloudy,19.2,
291.0,28.0,28.0,9.9,10.6,2022-01-11T00:00:00-05:00,,,46.6,28.0,1641859200000,0.0,,,,1027.6,,8.9,44.11,,21.8,Partially cloudy,18.4,
327.0,27.9,27.9,9.9,9.0,2022-01-11T01:00:00-05:00,,,86.7,27.9,1641862800000,0.0,,,,1028.0,,8.0,42.53,,,Overcast,19.2,
320.0,28.0,28.0,9.9,11.2,2022-01-11T02:00:00-05:00,,,98.2,28.0,1641866400000,0.0,,,,1028.8,,8.9,44.13,,24.2,Overcast,18.1,
321.0,26.9,26.9,9.9,16.0,2022-01-11T03:00:00-05:00,,,94.7,26.9,1641870000000,0.0,,,,1029.8,,10.8,50.25,,24.5,Overcast,14.6,
327.0,26.0,26.0,9.9,15.5,2022-01-11T04:00:00-05:00,,,83.9,26.0,1641873600000,0.0,,,,1030.5,,8.8,47.69,,23.4,Overcast,13.6,
320.0,25.0,25.0,9.9,12.7,2022-01-11T05:00:00-05:00,,,90.9,25.0,1641877200000,0.0,,,,1031.4,,3.1,38.29,,28.4,Overcast,13.6,
320.0,24.9,24.9,9.9,11.5,2022-01-11T06:00:00-05:00,,,44.6,24.9,1641880800000,0.0,,,,1032.6,,3.9,39.98,,,Partially cloudy,14.0,
339.0,23.0,23.0,9.9,12.4,2022-01-11T07:00:00-05:00,0.0,,51.0,23.0,1641884400000,0.0,0.0,,,1033.9,,9.8,56.5,,,Partially cloudy,11.2,
350.0,23.9,23.9,9.9,19.7,2022-01-11T08:00:00-05:00,0.0,,83.9,23.9,1641888000000,0.0,8.0,,,1034.9,,7.1,48.06,,24.2,Overcast,9.5,
347.0,22.9,22.9,9.9,16.8,2022-01-11T09:00:00-05:00,0.1,,24.4,22.9,1641891600000,0.0,32.0,,,1036.4,,2.1,39.85,,21.7,Clear,9.2,
341.0,24.0,24.0,9.9,12.8,2022-01-11T10:00:00-05:00,0.1,,0.0,24.0,1641895200000,0.0,33.0,,,1036.7,,1.0,36.18,,23.0,Clear,12.3,
311.0,25.0,25.0,9.9,11.6,2022-01-11T11:00:00-05:00,0.4,,0.0,25.0,1641898800000,0.0,100.0,,,1037.0,,1.0,34.87,,24.2,Clear,14.1,
311.0,26.7,26.7,9.9,11.2,2022-01-11T12:00:00-05:00,1.7,,0.0,26.7,1641902400000,0.0,481.0,,,1035.7,,2.7,34.98,,,Clear,16.5,
337.0,27.9,27.9,9.9,7.3,2022-01-11T13:00:00-05:00,1.9,,44.6,27.9,1641906000000,0.0,526.0,,,1035.5,,2.8,33.45,,,Partially cloudy,20.3,
253.0,28.0,28.0,9.9,6.2,2022-01-11T14:00:00-05:00,1.7,,79.3,28.0,1641909600000,0.0,459.0,,,1034.9,,2.0,32.2,,,Overcast,21.3,
303.0,28.0,28.0,9.9,6.9,2022-01-11T15:00:00-05:00,0.9,,79.3,28.0,1641913200000,0.0,261.0,,,1034.5,,2.0,32.17,,,Overcast,20.8,
310.0,28.8,28.8,9.9,6.0,2022-01-11T16:00:00-05:00,0.1,,44.6,28.8,1641916800000,0.0,34.0,,,1034.4,,2.0,31.07,,,Partially cloudy,22.4,
359.0,26.0,26.0,9.9,5.8,2022-01-11T17:00:00-05:00,0.0,,44.6,26.0,1641920400000,0.0,11.0,,,1034.5,,2.9,36.44,,,Partially cloudy,19.2,
47.0,26.4,26.4,9.9,4.2,2022-01-11T18:00:00-05:00,0.0,,24.4,26.4,1641924000000,0.0,1.0,,,1034.4,,3.1,36.07,,,Clear,21.4,
113.0,25.6,25.6,9.9,4.2,2022-01-11T19:00:00-05:00,,,0.0,25.6,1641927600000,0.0,,,,1035.0,,4.2,39.34,,,Clear,20.4,
132.0,24.4,24.4,9.9,4.2,2022-01-11T20:00:00-05:00,,,0.0,24.4,1641931200000,0.0,,,,1034.9,,5.5,43.68,,,Clear,19.1,
147.0,23.7,23.7,9.9,5.5,2022-01-11T21:00:00-05:00,,,0.0,23.7,1641934800000,0.0,,,,1034.3,,6.4,47.11,,,Clear,16.7,
157.0,23.6,23.6,9.9,5.6,2022-01-11T22:00:00-05:00,,,0.0,23.6,1641938400000,0.0,,,,1033.5,,7.2,48.9,,,Clear,16.6,
157.0,23.5,23.5,9.9,6.6,2022-01-11T23:00:00-05:00,,,0.0,23.5,1641942000000,0.0,,,,1032.8,,7.1,48.88,,,Clear,15.6,
167.0,24.4,24.4,9.9,8.5,2022-01-12T00:00:00-05:00,,,0.0,24.4,1641945600000,0.0,,,,1032.2,,8.1,49.27,,,Clear,15.3,
196.0,24.5,24.5,9.9,7.8,2022-01-12T01:00:00-05:00,,,0.0,24.5,1641949200000,0.0,,,,1031.0,,9.9,53.32,,,Clear,15.8,
198.0,22.8,22.8,9.9,8.8,2022-01-12T02:00:00-05:00,,,0.0,22.8,1641952800000,0.0,,,,1031.1,,9.0,55.01,,,Clear,13.0,
207.0,24.8,24.8,9.9,10.0,2022-01-12T03:00:00-05:00,,,0.0,24.8,1641956400000,0.0,,,,1029.7,,11.1,55.41,,,Clear,14.8,
197.0,24.9,24.9,9.9,10.2,2022-01-12T04:00:00-05:00,,,0.0,24.9,1641960000000,0.0,,,,1028.0,,12.9,59.82,,,Clear,14.8,
211.0,24.9,24.9,9.9,8.9,2022-01-12T05:00:00-05:00,,,0.0,24.9,1641963600000,0.0,,,,1028.2,,12.9,59.79,,,Clear,15.6,
189.0,26.7,26.7,9.9,11.2,2022-01-12T06:00:00-05:00,,,0.0,26.7,1641967200000,0.0,,,,1026.7,,13.9,58.15,,,Clear,16.5,
199.0,26.8,26.8,9.9,12.3,2022-01-12T07:00:00-05:00,,,44.6,26.8,1641970800000,0.0,,,,1025.8,,12.9,55.39,,,Partially cloudy,16.1,
199.0,28.0,28.0,9.9,15.7,2022-01-12T08:00:00-05:00,0.0,,44.6,28.0,1641974400000,0.0,8.0,,,1025.1,,14.0,55.25,,,Partially cloudy,16.3,
200.0,30.8,30.8,9.9,13.7,2022-01-12T09:00:00-05:00,0.1,,79.3,30.8,1641978000000,0.0,27.0,,,1024.9,,14.0,49.44,,,Overcast,20.5,
200.0,34.0,34.0,9.9,15.0,2022-01-12T10:00:00-05:00,0.2,,79.3,34.0,1641981600000,0.0,48.0,,,1024.4,,14.0,43.26,,25.3,Overcast,24.2,
209.0,37.1,37.1,9.9,15.6,2022-01-12T11:00:00-05:00,0.4,,79.3,37.1,1641985200000,0.0,110.0,,,1023.5,,14.1,38.39,,17.2,Overcast,27.9,
199.0,39.9,39.9,9.9,11.4,2022-01-12T12:00:00-05:00,1.7,,79.3,39.9,1641988800000,0.0,467.0,,,1022.2,,16.1,37.71,,,Overcast,32.9,
199.0,43.9,43.9,9.9,11.5,2022-01-12T13:00:00-05:00,1.7,,79.3,43.9,1641992400000,0.0,468.0,,,1020.8,,17.1,33.62,,,Overcast,38.0,
191.0,45.0,45.0,9.9,13.7,2022-01-12T14:00:00-05:00,1.6,,79.3,45.0,1641996000000,0.0,444.0,,,1019.7,,18.0,33.57,,,Overcast,38.6,
198.0,46.9,46.9,9.9,12.7,2022-01-12T15:00:00-05:00,1.0,,79.3,46.9,1641999600000,0.0,285.0,,,1019.2,,19.1,32.84,,,Overcast,41.3,
190.0,46.0,46.0,9.9,12.3,2022-01-12T16:00:00-05:00,0.2,,79.3,46.0,1642003200000,0.0,52.0,,,1019.0,,19.2,34.06,,,Overcast,40.3,
190.0,41.1,41.1,9.9,9.9,2022-01-12T17:00:00-05:00,0.1,,79.3,41.1,1642006800000,0.0,17.0,,,1019.0,,24.4,51.13,,,Overcast,35.1,
194.0,41.0,41.0,9.9,7.6,2022-01-12T18:00:00-05:00,0.1,,79.3,41.0,1642010400000,0.0,18.0,,,1019.0,,23.7,49.83,,,Overcast,36.0,
185.0,41.7,41.7,9.9,5.7,2022-01-12T19:00:00-05:00,,,79.3,41.7,1642014000000,0.0,,,,1019.4,,21.0,43.26,,,Overcast,38.0,
338.0,41.7,41.7,9.9,0.3,2022-01-12T20:00:00-05:00,,,79.3,41.7,1642017600000,0.0,,,,1019.3,,22.8,46.7,,,Overcast,,
37.0,38.0,38.0,9.9,3.2,2022-01-12T21:00:00-05:00,,,79.3,38.0,1642021200000,0.0,,,,1019.5,,24.7,58.57,,,Overcast,35.8,
0.0,36.8,36.8,9.9,0.0,2022-01-12T22:00:00-05:00,,,81.1,36.8,1642024800000,0.0,,,,1019.3,,23.9,59.2,,,Overcast,,
213.0,35.4,35.4,9.9,3.2,2022-01-12T23:00:00-05:00,,,89.1,35.4,1642028400000,0.0,,,,1018.9,,24.8,65.16,,,Overcast,32.8,
221.0,35.4,35.4,9.9,3.3,2022-01-13T00:00:00-05:00,,,89.1,35.4,1642032000000,0.0,,,,1018.7,,24.8,65.2,,,Overcast,32.7,
186.0,34.7,34.7,9.9,3.2,2022-01-13T01:00:00-05:00,,,89.1,34.7,1642035600000,0.0,,,,1018.3,,27.6,74.75,,,Overcast,32.1,
0.0,33.7,33.7,9.9,0.0,2022-01-13T02:00:00-05:00,,,90.1,33.7,1642039200000,0.0,,,,1018.1,,26.6,74.92,,,Overcast,,
0.0,33.8,33.8,9.9,0.0,2022-01-13T03:00:00-05:00,,,91.1,33.8,1642042800000,0.0,,,,1018.0,,28.5,80.83,,,Overcast,,
0.0,32.8,32.8,9.9,0.0,2022-01-13T04:00:00-05:00,,,96.6,32.8,1642046400000,0.0,,,,1017.3,,26.6,77.7,,,Overcast,,
209.0,31.6,31.6,9.9,3.0,2022-01-13T05:00:00-05:00,,,89.1,31.6,1642050000000,0.0,,,,1016.7,,26.6,81.61,,,Overcast,,
0.0,31.5,31.5,9.9,0.0,2022-01-13T06:00:00-05:00,,,89.1,31.5,1642053600000,0.0,,,,1016.9,,25.8,79.31,,,Overcast,,
0.0,32.4,32.4,9.9,0.0,2022-01-13T07:00:00-05:00,0.0,,79.3,32.4,1642057200000,0.0,0.0,,,1017.1,,27.6,82.0,,,Overcast,,
0.0,32.5,32.5,9.9,0.0,2022-01-13T08:00:00-05:00,0.1,,41.6,32.5,1642060800000,0.0,18.0,,,1016.9,,26.5,78.36,,,Partially cloudy,,
132.0,34.0,34.0,9.9,3.0,2022-01-13T09:00:00-05:00,0.2,,89.1,34.0,1642064400000,0.0,43.0,,,1017.2,,28.9,81.49,,,Overcast,,
0.0,38.3,38.3,9.9,0.0,2022-01-13T10:00:00-05:00,0.2,,89.1,38.3,1642068000000,0.0,62.0,,,1016.8,,28.0,66.1,,,Overcast,,
4.0,43.1,43.1,9.9,0.2,2022-01-13T11:00:00-05:00,0.4,,91.1,43.1,1642071600000,0.0,110.0,,,1015.9,,28.7,56.6,,,Overcast,,
